time,q,x
16/11/2018 19:03,63.711,57.1102
16/11/2018 19:06,62.5564,57.48
16/11/2018 19:09,62.4147,46.8907
16/11/2018 19:12,63.9752,46.1108
16/11/2018 19:15,64.1997,54.8692
16/11/2018 19:18,63.0698,56.997498
16/11/2018 19:21,62.1149,56.434
16/11/2018 19:24,62.6683,45.7713
16/11/2018 19:27,62.4567,55.4977
16/11/2018 19:30,61.8406,57.8519
16/11/2018 19:33,60.5052,58.307198
16/11/2018 19:36,59.9336,46.7411
16/11/2018 19:39,59.179,55.8854
16/11/2018 19:42,59.525,57.229202
16/11/2018 19:45,58.8595,57.504997
16/11/2018 19:48,58.7288,46.3796
16/11/2018 19:51,59.4164,44.347992
16/11/2018 19:54,60.0853,55.3301
16/11/2018 19:57,59.5602,57.0808
16/11/2018 20:00,58.8925,46.203
16/11/2018 20:03,57.9369,55.5517
16/11/2018 20:06,57.4882,57.172
16/11/2018 20:09,56.5108,57.4653
16/11/2018 20:12,56.225,46.420998
16/11/2018 20:15,56.2172,44.6369
16/11/2018 20:18,56.373,55.4962
16/11/2018 20:21,56.5442,57.1364
16/11/2018 20:24,55.6907,46.579002
16/11/2018 20:27,55.0108,55.7265
16/11/2018 20:30,53.9521,57.21
16/11/2018 20:33,53.1552,57.446198
16/11/2018 20:36,51.9736,57.719803
16/11/2018 20:39,51.4361,46.4746
16/11/2018 20:42,51.2081,44.47715
16/11/2018 20:45,52.2729,55.4719
16/11/2018 20:48,52.8851,57.177902
16/11/2018 20:51,52.409,46.5685
16/11/2018 20:54,51.7945,55.5691
16/11/2018 20:57,51.3943,57.1185
16/11/2018 21:00,51.1851,57.3838
16/11/2018 21:03,50.185,57.6336
16/11/2018 21:06,49.5922,46.5151
16/11/2018 21:09,49.5153,44.62926
16/11/2018 21:12,50.5567,53.665398
16/11/2018 21:15,52.1617,55.1537
16/11/2018 21:18,51.9678,55.4211
16/11/2018 21:21,50.9129,55.689
16/11/2018 21:24,50.4799,56.0278
16/11/2018 21:27,49.683,56.335197
16/11/2018 21:30,49.1142,56.611298
16/11/2018 21:33,48.0585,56.7347
16/11/2018 21:36,47.3285,45.9405
16/11/2018 21:39,47.9154,43.9132
16/11/2018 21:42,49.0767,53.6013
16/11/2018 21:45,49.2764,55.218597
16/11/2018 21:48,48.1411,54.7716
16/11/2018 21:51,47.8091,45.9851
16/11/2018 21:54,48.9769,44.32557
16/11/2018 21:57,51.1068,49.442
16/11/2018 22:00,51.1351,51.926598
16/11/2018 22:03,50.8095,52.391
16/11/2018 22:06,50.6297,52.606102
16/11/2018 22:09,50.5853,52.8151
16/11/2018 22:12,51.455,45.1245
16/11/2018 22:15,53.2841,47.5649
16/11/2018 22:18,54.33,49.2412
16/11/2018 22:21,54.1953,52.0113
16/11/2018 22:24,54.2526,52.5859
16/11/2018 22:27,54.2631,52.657402
16/11/2018 22:30,54.4371,45.6205
16/11/2018 22:33,55.0568,49.2268
16/11/2018 22:36,55.8079,51.3869
16/11/2018 22:39,56.238,53.232597
16/11/2018 22:42,55.704,53.6876
16/11/2018 22:45,55.1222,53.7334
16/11/2018 22:48,54.9435,50.685
16/11/2018 22:51,54.7101,54.0645
16/11/2018 22:54,54.6262,54.647102
16/11/2018 22:57,54.1732,54.7757
16/11/2018 23:00,53.4581,55.628098
16/11/2018 23:03,53.6024,46.0267
16/11/2018 23:06,53.5722,54.275497
16/11/2018 23:09,54.8416,55.8603
16/11/2018 23:12,54.9273,56.2694
16/11/2018 23:15,53.7901,56.8683
16/11/2018 23:18,52.6935,46.5726
16/11/2018 23:21,52.7303,44.617012
16/11/2018 23:24,53.0363,53.3751
16/11/2018 23:27,54.2585,54.7714
16/11/2018 23:30,54.5889,55.3353
16/11/2018 23:33,53.5814,55.513397
16/11/2018 23:36,52.7321,46.2526
16/11/2018 23:39,52.833,44.53556
16/11/2018 23:42,53.5621,51.8347
16/11/2018 23:45,55.3005,53.0884
16/11/2018 23:48,55.9883,53.4725
16/11/2018 23:51,55.6235,54.8782
16/11/2018 23:54,55.8293,46.026398
16/11/2018 23:57,55.8468,54.2776
